3.6145E7,W1DMA02
3.598E7,SW2DMA07
1.4144E7,SW4DMA13
2.8118E7,SW2DMA01
9.7702E7,SW4DMA06
1.04134999E8,SW2DMA12
3.3829E7,C1DMA01
9.6545E7,SE3DMA03
5.4079E7,SW1DMA12
4.275E7,SW1DMA05
2.3416E7,SW2DMA17
8.9654E7,S3DMA02
2.7059E7,SE3DMA06
3.6915E7,S3DMA04
6.5324E7,S1DMA09
7.074E7,SW4DMA02
6.355E7,SW4DMA12
3.425E7,SW1DMA13
2.1787E7,SW3DMA01
4.1291E7,S1DMA02
2.9365E7,S2DMA01
2.5469E7,SW4DMA10
5.7646E7,S2DMA02
6.0648E7,S1DMA08
7.001E7,SW4DMA01
5.1149E7,S1DMA07
3.3981E7,SW2DMA16
3.1095E7,SW4DMA09
9.4185E7,W1DMA03
1.3965E7,S1DMA01
9.1352E7,SW2DMA04
3.1986999E7,SW1DMA01
1.524E7,SW2DMA13
7.1385E7,SW3DMA03
6238000.0,S1DMA05
6.4095E7,SE3DMA10
4.2657999E7,SE3DMA05
1.04716E8,S3DMA05
1.33962E8,SW1DMA06
8.9017E7,SE3DMA04
9.5728E7,SW4DMA04
5.877E7,SW2DMA03
4.4727E7,SE3DMA12
3.5766E7,SW3DMA02
2.0513E7,W1DMA01
7.0621E7,S3DMA09
3.9625E7,SW3DMA10
3.2982E7,SW3DMA04
1.68823999E8,SW3DMA13
2309000.0,SE3DMA13
7.9284E7,SW4DMA03
1.2005E8,S1DMA03
4.6341E7,SW1DMA02
4.2888999E7,SW3DMA09
5.7455999E7,SW3DMA06
7.2687E7,SW4DMA07
4.6961E7,SW4DMA05
7.0606E7,SW2DMA14
9.9194E7,SW1DMA09
3.0813E7,SW2DMA11
7.5805E7,S1DMA06
8.0555E7,SW2DMA02
1.76668E8,SW2DMA10
2.5827E7,S3DMA01
5.2193E7,SW2DMA06
1.22873E8,S3DMA06
5.4416E7,S2DMA03
3.7759999E7,SW1DMA04
4.3483E7,S1DMA04
3.5718E7,SW3DMA07
1.55899E8,S3DMA08
3.8805E7,S1DMA10
2.4332E7,SE3DMA01
8.3622E7,SW1DMA10
6.4581E7,SE3DMA02
3.6655E7,SE3DMA11
1.17513E8,SE3DMA07
2.8913E7,SW2DMA05
1.05822E8,SW2DMA15
1.8516E7,SE3DMA08
8.5358E7,SW3DMA05
1.10757E8,SW4DMA11
3.5612E7,SW4DMA08
9.0803E7,S3DMA03
