3.8824E7,W1DMA02
3.6453E7,SW2DMA07
1.3671E7,SW4DMA13
2.7992E7,SW2DMA01
9.9972E7,SW4DMA06
1.05640999E8,SW2DMA12
3.6214E7,C1DMA01
9.8968E7,SE3DMA03
6.029E7,SW1DMA12
4.2032E7,SW1DMA05
2.3549E7,SW2DMA17
9.2427E7,S3DMA02
2.5231E7,SE3DMA06
3.9422E7,S3DMA04
7.1098E7,S1DMA09
7.1172E7,SW4DMA02
6.5317E7,SW4DMA12
3.8423E7,SW1DMA13
2.0938E7,SW3DMA01
4.6819E7,S1DMA02
3.1537E7,S2DMA01
2.4526E7,SW4DMA10
6.3464E7,S2DMA02
6.4563E7,S1DMA08
7.4356E7,SW4DMA01
5.4597E7,S1DMA07
3.4579E7,SW2DMA16
3.3659E7,SW4DMA09
1.00198E8,W1DMA03
1.4784E7,S1DMA01
9.7473E7,SW2DMA04
3.3040999E7,SW1DMA01
1.7501E7,SW2DMA13
7.5615E7,SW3DMA03
6011000.0,S1DMA05
6.4231E7,SE3DMA10
4.3489999E7,SE3DMA05
1.01734E8,S3DMA05
1.4093E8,SW1DMA06
8.9392E7,SE3DMA04
1.01015E8,SW4DMA04
6.7439E7,SW2DMA03
4.5382E7,SE3DMA12
3.6764E7,SW3DMA02
2.1043E7,W1DMA01
6.4561E7,S3DMA09
3.8754E7,SW3DMA10
3.3876E7,SW3DMA04
1.72922999E8,SW3DMA13
2239000.0,SE3DMA13
7.8802E7,SW4DMA03
1.26419E8,S1DMA03
4.891E7,SW1DMA02
4.2732E7,SW3DMA09
5.8664999E7,SW3DMA06
7.5802E7,SW4DMA07
4.7032E7,SW4DMA05
7.8815E7,SW2DMA14
9.5517E7,SW1DMA09
8.128E7,S1DMA06
3.132E7,SW2DMA11
8.5926E7,SW2DMA02
1.78653E8,SW2DMA10
2.5471E7,S3DMA01
5.4181E7,SW2DMA06
1.26042E8,S3DMA06
5.6077E7,S2DMA03
3.9533999E7,SW1DMA04
4.8009E7,S1DMA04
3.6644E7,SW3DMA07
1.63621E8,S3DMA08
3.9831E7,S1DMA10
1.3349E7,SE3DMA01
8.5542E7,SW1DMA10
6.0535E7,SE3DMA02
3.6269E7,SE3DMA11
1.23807E8,SE3DMA07
3.0945E7,SW2DMA05
1.10865E8,SW2DMA15
1.2347E7,SE3DMA08
8.6864E7,SW3DMA05
1.12412E8,SW4DMA11
3.4649E7,SW4DMA08
9.075E7,S3DMA03
