3.6765E7,W1DMA02
3.4458E7,SW2DMA07
1.5481E7,SW4DMA13
2.7327E7,SW2DMA01
9.6687E7,SW4DMA06
1.03622999E8,SW2DMA12
3.029E7,C1DMA01
8.7444E7,SE3DMA03
5.4082E7,SW1DMA12
4.3617E7,SW1DMA05
2.2753E7,SW2DMA17
8.8413E7,S3DMA02
2.4546E7,SE3DMA06
3.649E7,S3DMA04
6.8761E7,S1DMA09
6.8976E7,SW4DMA02
6.0313E7,SW4DMA12
3.2099E7,SW1DMA13
2.1374E7,SW3DMA01
4.0713E7,S1DMA02
2.9565E7,S2DMA01
2.1935E7,SW4DMA10
5.3572E7,S2DMA02
6.1063E7,S1DMA08
6.876E7,SW4DMA01
5.2073E7,S1DMA07
3.1234E7,SW2DMA16
3.1213E7,SW4DMA09
8.6969E7,W1DMA03
1.3893E7,S1DMA01
9.1192998E7,SW2DMA04
3.1392999E7,SW1DMA01
1.4615E7,SW2DMA13
6.8145E7,SW3DMA03
6910000.0,S1DMA05
6.2823E7,SE3DMA10
4.4207999E7,SE3DMA05
1.03611E8,S3DMA05
1.41366E8,SW1DMA06
8.5162E7,SE3DMA04
1.01269E8,SW4DMA04
5.1292E7,SW2DMA03
4.3228E7,SE3DMA12
3.4226E7,SW3DMA02
2.0885E7,W1DMA01
5.916E7,S3DMA09
3.8493E7,SW3DMA10
3.0584E7,SW3DMA04
1.72937999E8,SW3DMA13
1970000.0,SE3DMA13
8.0656999E7,SW4DMA03
1.14173E8,S1DMA03
4.5342E7,SW1DMA02
4.1602E7,SW3DMA09
5.8031999E7,SW3DMA06
6.7263E7,SW4DMA07
4.8877E7,SW4DMA05
6.4756E7,SW2DMA14
8.9778E7,SW1DMA09
2.9755E7,SW2DMA11
8.3933E7,S1DMA06
7.469E7,SW2DMA02
1.66338E8,SW2DMA10
2.8303E7,S3DMA01
4.8319E7,SW2DMA06
1.25544E8,S3DMA06
5.1533E7,S2DMA03
3.7619999E7,SW1DMA04
4.1999E7,S1DMA04
3.3691E7,SW3DMA07
1.44951E8,S3DMA08
4.0027E7,S1DMA10
1.1223E7,SE3DMA01
8.0696E7,SW1DMA10
5.4133E7,SE3DMA02
1.2398E7,SE3DMA11
1.11929E8,SE3DMA07
2.6041E7,SW2DMA05
9.9022E7,SW2DMA15
1.1268E7,SE3DMA08
8.4434E7,SW3DMA05
1.13906E8,SW4DMA11
3.4174E7,SW4DMA08
9.1138E7,S3DMA03
