3.8744E7,W1DMA02
3.4703E7,SW2DMA07
1.5002E7,SW4DMA13
2.7956E7,SW2DMA01
1.03048E8,SW4DMA06
1.05578999E8,SW2DMA12
5.1334E7,C1DMA01
8.9004E7,SE3DMA03
5.9998E7,SW1DMA12
4.3028E7,SW1DMA05
2.2729E7,SW2DMA17
9.175E7,S3DMA02
2.5389E7,SE3DMA06
3.5981E7,S3DMA04
6.6623E7,S1DMA09
7.0696E7,SW4DMA02
7.1383E7,SW4DMA12
4.4094E7,SW1DMA13
2.1209E7,SW3DMA01
4.3468E7,S1DMA02
2.9843E7,S2DMA01
2.4343E7,SW4DMA10
5.9829E7,S2DMA02
6.1968E7,S1DMA08
7.2344E7,SW4DMA01
5.4704E7,S1DMA07
3.45E7,SW2DMA16
3.0301E7,SW4DMA09
9.0464E7,W1DMA03
1.4792E7,S1DMA01
9.1785E7,SW2DMA04
3.2729999E7,SW1DMA01
1.5486E7,SW2DMA13
6.7755E7,SW3DMA03
5860000.0,S1DMA05
6.812E7,SE3DMA10
4.3120999E7,SE3DMA05
1.11284E8,S3DMA05
1.53626E8,SW1DMA06
9.3113E7,SE3DMA04
9.6106E7,SW4DMA04
6.3746E7,SW2DMA03
4.2513E7,SE3DMA12
3.4203E7,SW3DMA02
2.046E7,W1DMA01
6.7285E7,S3DMA09
4.0092E7,SW3DMA10
3.054E7,SW3DMA04
1.71843999E8,SW3DMA13
2165000.0,SE3DMA13
7.8749E7,SW4DMA03
1.1691E8,S1DMA03
4.9688E7,SW1DMA02
3.9462E7,SW3DMA09
5.6930999E7,SW3DMA06
7.01E7,SW4DMA07
4.8903E7,SW4DMA05
7.0727E7,SW2DMA14
1.05352E8,SW1DMA09
8.1867E7,S1DMA06
3.0564E7,SW2DMA11
7.8305E7,SW2DMA02
1.79862E8,SW2DMA10
2.8006E7,S3DMA01
5.0013E7,SW2DMA06
1.28784E8,S3DMA06
5.3824E7,S2DMA03
4.0867999E7,SW1DMA04
4.4575E7,S1DMA04
3.6688E7,SW3DMA07
1.63006E8,S3DMA08
3.8712E7,S1DMA10
1.3648E7,SE3DMA01
9.791E7,SW1DMA10
6.3292E7,SE3DMA02
4.4718E7,SE3DMA11
1.24021E8,SE3DMA07
2.7218E7,SW2DMA05
1.065E8,SW2DMA15
2.1969E7,SE3DMA08
8.5116E7,SW3DMA05
1.13922E8,SW4DMA11
3.4029E7,SW4DMA08
9.2212E7,S3DMA03
