3.5898E7,W1DMA02
3.4357E7,SW2DMA07
1.5395E7,SW4DMA13
2.5963E7,SW2DMA01
1.00881E8,SW4DMA06
1.03085999E8,SW2DMA12
4.3314E7,C1DMA01
8.6609E7,SE3DMA03
5.6841E7,SW1DMA12
4.1342E7,SW1DMA05
2.2326E7,SW2DMA17
9.2611E7,S3DMA02
2.4731E7,SE3DMA06
3.685E7,S3DMA04
6.8402E7,S1DMA09
6.4603E7,SW4DMA02
6.5484E7,SW4DMA12
3.6397E7,SW1DMA13
1.9208E7,SW3DMA01
4.2154E7,S1DMA02
2.9123E7,S2DMA01
2.4054E7,SW4DMA10
6.1089E7,S2DMA02
6.225E7,S1DMA08
6.9256E7,SW4DMA01
5.1443E7,S1DMA07
3.3931E7,SW2DMA16
3.0973E7,SW4DMA09
8.9198E7,W1DMA03
1.3614E7,S1DMA01
9.1191E7,SW2DMA04
3.2537999E7,SW1DMA01
1.537E7,SW2DMA13
6.5177E7,SW3DMA03
6090000.0,S1DMA05
6.4684E7,SE3DMA10
4.2046999E7,SE3DMA05
1.07194E8,S3DMA05
1.38342E8,SW1DMA06
8.621E7,SE3DMA04
9.3472E7,SW4DMA04
6.2268E7,SW2DMA03
4.4572E7,SE3DMA12
3.3892E7,SW3DMA02
2.133E7,W1DMA01
7.3166E7,S3DMA09
3.8607E7,SW3DMA10
3.074E7,SW3DMA04
1.66672999E8,SW3DMA13
2176000.0,SE3DMA13
7.2874E7,SW4DMA03
1.13892E8,S1DMA03
4.7478E7,SW1DMA02
4.0965E7,SW3DMA09
5.5279999E7,SW3DMA06
6.7383E7,SW4DMA07
4.6086E7,SW4DMA05
6.6193E7,SW2DMA14
9.7824E7,SW1DMA09
7.9988E7,S1DMA06
2.9461E7,SW2DMA11
7.9845E7,SW2DMA02
1.71845E8,SW2DMA10
2.7379E7,S3DMA01
5.1422E7,SW2DMA06
1.25705E8,S3DMA06
5.246E7,S2DMA03
3.8043999E7,SW1DMA04
4.3326E7,S1DMA04
3.4637E7,SW3DMA07
1.60769E8,S3DMA08
4.1169E7,S1DMA10
1.2535E7,SE3DMA01
8.8236E7,SW1DMA10
5.8973E7,SE3DMA02
3.154E7,SE3DMA11
1.14449E8,SE3DMA07
2.7554E7,SW2DMA05
1.03922E8,SW2DMA15
1.5416E7,SE3DMA08
8.4917E7,SW3DMA05
1.04788E8,SW4DMA11
3.4384E7,SW4DMA08
9.0253E7,S3DMA03
