3.7427E7,W1DMA02
3.6232E7,SW2DMA07
1.3411E7,SW4DMA13
2.7256E7,SW2DMA01
9.934E7,SW4DMA06
9.9110999E7,SW2DMA12
3.8781E7,C1DMA01
9.1674E7,SE3DMA03
5.3771E7,SW1DMA12
4.0754E7,SW1DMA05
2.4409E7,SW2DMA17
9.0456E7,S3DMA02
2.4848E7,SE3DMA06
3.5547E7,S3DMA04
6.8805E7,S1DMA09
6.6075E7,SW4DMA02
6.4103E7,SW4DMA12
3.6456E7,SW1DMA13
2.0937E7,SW3DMA01
4.6131E7,S1DMA02
3.0125E7,S2DMA01
2.3602E7,SW4DMA10
5.7614E7,S2DMA02
6.1209E7,S1DMA08
7.0425E7,SW4DMA01
5.2316E7,S1DMA07
3.3845E7,SW2DMA16
3.0354E7,SW4DMA09
9.1965E7,W1DMA03
1.4154E7,S1DMA01
9.3054E7,SW2DMA04
3.4476999E7,SW1DMA01
1.7493E7,SW2DMA13
6.9594E7,SW3DMA03
6957000.0,S1DMA05
6.5616E7,SE3DMA10
4.2474999E7,SE3DMA05
1.01837E8,S3DMA05
1.43322E8,SW1DMA06
8.849E7,SE3DMA04
9.6957E7,SW4DMA04
6.4155E7,SW2DMA03
4.2211E7,SE3DMA12
3.5421E7,SW3DMA02
1.9939E7,W1DMA01
6.0845E7,S3DMA09
3.9358E7,SW3DMA10
3.1038E7,SW3DMA04
1.69302999E8,SW3DMA13
2002000.0,SE3DMA13
7.3688E7,SW4DMA03
1.23252E8,S1DMA03
4.6776E7,SW1DMA02
4.1829E7,SW3DMA09
5.5088999E7,SW3DMA06
7.3033E7,SW4DMA07
4.4822E7,SW4DMA05
7.4403E7,SW2DMA14
9.3916E7,SW1DMA09
8.1637E7,S1DMA06
3.0736E7,SW2DMA11
8.2754E7,SW2DMA02
1.67884E8,SW2DMA10
2.4493E7,S3DMA01
5.102E7,SW2DMA06
1.26774E8,S3DMA06
4.9905E7,S2DMA03
3.7087999E7,SW1DMA04
4.6439E7,S1DMA04
3.4483E7,SW3DMA07
1.524E8,S3DMA08
4.1809E7,S1DMA10
1.2153E7,SE3DMA01
8.8191E7,SW1DMA10
6.0462E7,SE3DMA02
3.7845E7,SE3DMA11
1.1944E8,SE3DMA07
2.7888E7,SW2DMA05
1.1199E8,SW2DMA15
1.3642E7,SE3DMA08
8.3309E7,SW3DMA05
1.05135E8,SW4DMA11
3.3356E7,SW4DMA08
8.7851E7,S3DMA03
