3.6983E7,W1DMA02
3.4399E7,SW2DMA07
1.4613E7,SW4DMA13
2.6726E7,SW2DMA01
9.8897E7,SW4DMA06
1.06081999E8,SW2DMA12
3.3962E7,C1DMA01
8.6554E7,SE3DMA03
5.187E7,SW1DMA12
3.9957E7,SW1DMA05
2.2549E7,SW2DMA17
8.5119E7,S3DMA02
2.7213E7,SE3DMA06
3.6856E7,S3DMA04
6.8244E7,S1DMA09
6.8157E7,SW4DMA02
5.8753E7,SW4DMA12
3.2765E7,SW1DMA13
2.0018E7,SW3DMA01
3.9206E7,S1DMA02
3.0643E7,S2DMA01
2.1249E7,SW4DMA10
5.1657E7,S2DMA02
5.8873E7,S1DMA08
6.5582E7,SW4DMA01
5.131E7,S1DMA07
3.1351E7,SW2DMA16
2.9087E7,SW4DMA09
8.8829E7,W1DMA03
1.3567E7,S1DMA01
8.5300998E7,SW2DMA04
2.9870999E7,SW1DMA01
1.4637E7,SW2DMA13
6.8717E7,SW3DMA03
6073000.0,S1DMA05
6.344E7,SE3DMA10
4.2511999E7,SE3DMA05
9.9878E7,S3DMA05
1.29656E8,SW1DMA06
8.7019E7,SE3DMA04
9.2248E7,SW4DMA04
4.9461E7,SW2DMA03
4.2398E7,SE3DMA12
3.3001E7,SW3DMA02
2.0497E7,W1DMA01
5.9533E7,S3DMA09
4.0304E7,SW3DMA10
3.0643E7,SW3DMA04
1.64473999E8,SW3DMA13
2026000.0,SE3DMA13
7.8131999E7,SW4DMA03
1.14948E8,S1DMA03
4.4452E7,SW1DMA02
4.0926999E7,SW3DMA09
5.6460998E7,SW3DMA06
6.6556E7,SW4DMA07
4.6348E7,SW4DMA05
6.5183E7,SW2DMA14
9.07E7,SW1DMA09
3.0475E7,SW2DMA11
7.9251E7,S1DMA06
7.2989E7,SW2DMA02
1.69338E8,SW2DMA10
2.5116E7,S3DMA01
4.5857E7,SW2DMA06
1.22146E8,S3DMA06
4.9766E7,S2DMA03
3.4592999E7,SW1DMA04
3.9601E7,S1DMA04
3.2509E7,SW3DMA07
1.45034E8,S3DMA08
3.5931E7,S1DMA10
1.1777E7,SE3DMA01
8.0356E7,SW1DMA10
5.8024E7,SE3DMA02
2.8404E7,SE3DMA11
1.08631E8,SE3DMA07
2.5519E7,SW2DMA05
9.9123E7,SW2DMA15
1.4716E7,SE3DMA08
8.3365E7,SW3DMA05
1.06627E8,SW4DMA11
3.2618E7,SW4DMA08
8.7148E7,S3DMA03
