3.4693E7,W1DMA02
3.4413E7,SW2DMA07
1.3655E7,SW4DMA13
2.6419E7,SW2DMA01
1.01149E8,SW4DMA06
9.8869999E7,SW2DMA12
5.6329E7,C1DMA01
8.4913E7,SE3DMA03
5.5565E7,SW1DMA12
4.3126E7,SW1DMA05
2.248E7,SW2DMA17
9.4025E7,S3DMA02
2.4325E7,SE3DMA06
3.52E7,S3DMA04
6.5546E7,S1DMA09
6.7727E7,SW4DMA02
6.9271E7,SW4DMA12
3.9093E7,SW1DMA13
2.0697E7,SW3DMA01
3.9703E7,S1DMA02
2.8663E7,S2DMA01
2.6195E7,SW4DMA10
5.3016E7,S2DMA02
6.2131E7,S1DMA08
6.8913E7,SW4DMA01
5.1601E7,S1DMA07
3.2595E7,SW2DMA16
3.0189E7,SW4DMA09
8.4507E7,W1DMA03
1.3506E7,S1DMA01
8.9885E7,SW2DMA04
3.3457999E7,SW1DMA01
1.4108E7,SW2DMA13
6.8088E7,SW3DMA03
5903000.0,S1DMA05
6.4966E7,SE3DMA10
4.1648999E7,SE3DMA05
1.13264E8,S3DMA05
1.50163E8,SW1DMA06
9.361E7,SE3DMA04
9.7979E7,SW4DMA04
5.6833E7,SW2DMA03
4.4129E7,SE3DMA12
3.334E7,SW3DMA02
1.9579E7,W1DMA01
6.3862E7,S3DMA09
3.9816E7,SW3DMA10
3.1133E7,SW3DMA04
1.81024999E8,SW3DMA13
1722000.0,SE3DMA13
7.8999E7,SW4DMA03
1.12622E8,S1DMA03
5.2175E7,SW1DMA02
4.3278E7,SW3DMA09
5.4233999E7,SW3DMA06
8.2447E7,SW4DMA07
4.6601E7,SW4DMA05
6.2448E7,SW2DMA14
1.15323E8,SW1DMA09
8.074E7,S1DMA06
3.0943E7,SW2DMA11
7.6173E7,SW2DMA02
1.77331E8,SW2DMA10
2.8237E7,S3DMA01
4.9915E7,SW2DMA06
1.2694E8,S3DMA06
5.4386E7,S2DMA03
4.0940999E7,SW1DMA04
4.1275E7,S1DMA04
3.4871E7,SW3DMA07
1.54121E8,S3DMA08
4.1319E7,S1DMA10
1.3481E7,SE3DMA01
1.06074E8,SW1DMA10
6.2785E7,SE3DMA02
3.9144E7,SE3DMA11
1.15757E8,SE3DMA07
2.596E7,SW2DMA05
1.01139E8,SW2DMA15
1.8921E7,SE3DMA08
8.7804E7,SW3DMA05
1.13432E8,SW4DMA11
3.3394E7,SW4DMA08
9.7823E7,S3DMA03
